id,buy,male,buyamt,freq,lastbuy,firstbuy,child,youth,cook,diy,art
2830,0,0,162,14,3,28,0,0,1,1,1
2831,0,0,209,10,4,22,0,1,2,1,0
2832,0,1,225,6,1,6,0,1,0,0,0
2833,0,1,146,4,1,4,0,0,1,0,0
2834,0,1,123,16,1,16,0,0,0,0,0
2835,0,0,351,14,9,38,3,0,3,2,1
2836,0,1,142,18,1,18,0,0,0,0,0
2837,0,1,52,8,2,12,1,0,0,1,0
2838,0,0,221,16,3,24,2,0,1,0,0
2839,0,1,75,10,2,16,0,0,0,0,1
2840,0,1,241,2,3,18,2,0,0,0,0
2841,0,0,249,16,1,16,1,0,0,0,0
2842,0,1,287,24,2,26,0,0,2,0,0
2843,0,1,297,10,3,24,2,0,0,0,1
2844,0,0,145,14,2,18,0,0,1,0,1
2845,0,0,154,16,2,20,1,0,1,0,0
2846,0,0,202,8,7,28,3,1,1,1,1
2847,0,1,237,16,9,46,2,2,2,1,2
2848,0,1,392,20,8,66,3,1,2,0,1
2849,0,0,243,18,4,34,0,0,1,1,2
2850,0,0,266,4,6,16,3,0,1,1,0
2851,0,1,328,18,9,64,0,2,3,2,0
2852,0,0,224,12,2,14,0,1,0,0,1
2853,0,1,50,8,2,16,0,0,1,0,0
2854,0,1,257,4,5,22,2,0,0,1,1
2855,0,1,223,4,2,8,0,0,2,0,0
2856,0,0,321,16,8,48,4,0,1,1,1
2857,0,1,132,12,1,12,1,0,0,0,0
2858,0,0,31,4,2,8,0,0,0,1,1
2859,0,1,201,4,1,4,1,0,0,0,0
2860,0,1,311,2,8,44,3,1,1,0,0
2861,0,1,334,8,10,60,2,1,5,0,1
2862,0,1,150,8,2,10,1,0,0,0,0
2863,0,1,200,26,1,26,0,0,0,0,0
2864,0,1,133,34,2,38,0,0,1,0,0
2865,0,1,142,4,1,4,0,0,0,0,1
2866,0,0,328,16,2,22,1,0,1,0,0
2867,0,1,372,18,12,66,2,1,2,3,1
2868,0,1,179,28,11,56,2,1,5,0,0
2869,0,0,204,26,2,28,1,0,0,0,0
2870,0,0,276,8,1,8,0,0,0,0,1
2871,0,0,232,12,10,60,5,2,2,1,0
2872,0,0,211,28,8,68,1,2,1,4,0
2873,0,1,221,2,6,30,3,1,1,0,1
2874,0,1,303,34,2,40,0,0,0,0,1
2875,0,0,278,10,1,10,0,0,0,1,0
2876,0,1,209,12,2,16,2,0,0,0,0
2877,0,1,171,16,1,16,0,1,0,0,0
2878,0,1,114,16,2,18,1,0,1,0,0
2879,0,1,168,34,1,34,0,0,0,0,1
2880,0,1,290,18,3,24,0,1,0,0,0
2881,0,1,93,14,4,26,0,0,1,1,2
2882,0,0,98,2,2,4,0,0,0,0,1
2883,0,1,91,2,1,2,0,0,0,1,0
2884,0,1,166,24,1,24,1,0,0,0,0
2885,0,1,192,34,2,38,2,0,0,0,0
2886,0,1,269,12,12,76,3,1,2,1,2
2887,0,1,137,14,1,14,0,0,0,1,0
2888,0,1,107,14,1,14,0,1,0,0,0
2889,0,1,70,16,1,16,0,0,1,0,0
2890,0,1,157,36,2,38,0,0,0,1,1
2891,0,1,301,6,2,10,0,0,1,0,0
2892,0,1,132,12,1,12,0,1,0,0,0
2893,0,1,258,10,2,14,0,0,2,0,0
2894,0,1,254,10,9,54,2,1,3,0,2
2895,0,1,306,14,1,14,0,0,1,0,0
2896,0,1,115,10,2,16,2,0,0,0,0
2897,0,1,252,12,2,18,0,0,0,1,1
2898,0,1,101,16,2,22,0,0,0,1,0
2899,0,1,107,24,1,24,0,0,0,0,0
2900,0,1,153,4,1,4,0,0,0,1,0
2901,0,1,90,16,2,22,1,0,0,0,0
2902,0,1,264,10,3,16,1,0,1,0,1
2903,0,1,304,4,1,4,0,0,0,0,0
2904,0,1,71,8,2,10,0,0,2,0,0
2905,0,0,191,14,2,16,1,1,0,0,0
2906,0,0,310,20,1,20,1,0,0,0,0
2907,0,1,86,16,1,16,0,0,0,0,1
2908,0,0,107,16,3,26,1,0,1,0,1
2909,0,1,287,24,2,32,0,0,2,0,0
2910,0,0,106,36,2,40,0,0,1,1,0
2911,0,1,374,20,5,44,2,0,1,1,0
2912,0,1,73,16,2,20,0,0,2,0,0
2913,0,1,18,10,1,10,0,0,0,0,1
2914,0,1,235,4,3,10,0,0,1,1,1
2915,0,0,267,10,1,10,1,0,0,0,0
2916,0,0,301,16,4,38,1,1,2,0,0
2917,0,0,365,10,8,30,1,1,4,1,1
2918,0,1,44,16,1,16,0,0,0,0,0
2919,0,1,41,16,2,20,1,0,0,0,1
2920,0,0,71,12,3,28,0,0,2,0,0
2921,0,1,46,6,2,14,1,0,1,0,0
2922,0,1,218,26,10,54,2,1,2,2,1
2923,0,1,266,4,1,4,1,0,0,0,0
2924,0,1,323,6,7,32,2,0,2,1,0
2925,0,1,46,32,1,32,0,0,1,0,0
2926,0,0,214,26,2,28,1,0,0,0,0
2927,0,1,242,4,1,4,0,0,1,0,0
2928,0,0,280,10,2,18,1,0,0,1,0
2929,0,1,365,10,10,64,3,3,1,2,0
2930,0,0,214,14,2,20,0,0,0,0,0
2931,0,0,182,2,1,2,0,0,1,0,0
2932,0,1,126,8,3,18,0,0,2,0,0
2933,0,0,168,6,5,24,2,0,2,1,0
2934,0,1,76,16,1,16,0,0,0,0,1
2935,0,1,150,30,1,30,0,0,1,0,0
2936,0,0,186,14,1,14,0,0,1,0,0
2937,0,1,152,4,1,4,0,0,0,0,1
2938,0,1,326,16,2,24,0,0,1,1,0
2939,0,0,127,16,2,22,1,0,1,0,0
2940,0,0,172,16,1,16,1,0,0,0,0
2941,0,1,84,6,2,12,1,0,0,1,0
2942,0,1,447,20,11,84,3,0,3,2,2
2943,0,1,257,16,8,46,2,0,2,2,2
2944,0,0,93,10,1,10,1,0,0,0,0
2945,0,1,208,22,2,26,0,0,1,0,1
2946,0,1,344,10,4,32,1,0,2,1,0
2947,0,1,123,36,2,40,0,1,0,0,0
2948,0,1,124,12,2,14,0,0,0,1,1
2949,0,1,225,28,1,28,0,1,0,0,0
2950,0,1,63,30,2,34,1,1,0,0,0
2951,0,1,17,14,1,14,0,0,0,1,0
2952,0,0,24,12,1,12,0,0,1,0,0
2953,0,1,70,12,4,22,1,0,1,1,1
2954,0,1,173,36,2,44,1,0,0,1,0
2955,0,1,136,14,7,30,1,0,0,4,1
2956,0,1,136,10,2,16,1,0,1,0,0
2957,0,1,87,16,1,16,0,0,1,0,0
2958,0,1,388,8,11,32,3,1,3,3,1
2959,0,1,360,12,12,62,1,3,4,2,1
2960,0,0,181,16,2,18,0,1,0,0,1
2961,0,0,121,6,2,8,0,0,0,0,1
2962,0,1,154,10,1,10,0,0,0,0,0
2963,0,0,299,4,1,4,1,0,0,0,0
2964,0,1,35,6,1,6,1,0,0,0,0
2965,0,0,230,26,2,34,1,0,1,0,0
2966,0,0,203,2,1,2,0,0,1,0,0
2967,0,1,334,4,12,74,1,1,4,2,3
2968,0,0,221,6,2,10,0,0,1,0,1
2969,0,1,285,6,3,16,1,0,0,0,0
2970,0,1,264,16,1,16,1,0,0,0,0
2971,0,1,56,16,2,18,0,0,1,0,0
2972,0,1,153,4,1,4,0,1,0,0,0
2973,0,1,194,12,1,12,0,0,1,0,0
2974,0,1,322,16,2,18,0,0,1,0,1
2975,0,0,138,2,1,2,1,0,0,0,0
2976,0,1,186,2,1,2,1,0,0,0,0
2977,0,1,239,8,2,16,0,0,0,1,0
2978,0,1,135,6,9,34,0,1,6,1,1
2979,0,1,162,26,1,26,1,0,0,0,0
2980,0,1,225,14,2,20,0,0,1,0,0
2981,0,1,119,32,2,36,1,0,1,0,0
2982,0,0,420,16,11,52,0,0,6,3,1
2983,0,0,137,8,5,30,2,1,0,1,0
2984,0,1,166,4,1,4,1,0,0,0,0
2985,0,1,142,14,2,22,0,0,0,1,1
2986,0,0,173,4,2,10,0,1,1,0,0
2987,0,0,144,16,1,16,0,0,0,0,0
2988,0,0,230,14,1,14,1,0,0,0,0
2989,0,1,284,16,2,18,1,1,0,0,0
2990,0,1,220,30,4,50,1,1,1,1,0
2991,0,1,221,10,7,36,0,0,0,1,3
2992,0,1,299,14,1,14,0,0,1,0,0
2993,0,1,328,8,6,34,1,1,1,0,1
2994,0,0,223,14,3,22,0,0,1,1,0
2995,0,1,195,10,2,14,1,0,1,0,0
2996,0,0,143,16,1,16,1,0,0,0,0
2997,0,1,265,2,1,2,1,0,0,0,0
2998,0,0,176,12,1,12,0,0,0,1,0
2999,0,1,204,14,1,14,0,0,1,0,0
3000,0,1,249,4,2,6,1,0,1,0,0
3001,0,1,295,16,4,38,1,0,2,0,0
3002,0,0,168,6,1,6,0,1,0,0,0
3003,0,1,17,14,1,14,1,0,0,0,0
3004,0,1,225,16,2,24,1,0,0,1,0
3005,0,1,37,34,2,40,0,0,0,2,0
3006,0,1,215,12,1,12,0,0,0,1,0
3007,0,0,338,2,7,18,0,0,2,3,1
3008,0,1,314,4,2,8,0,1,1,0,0
3009,0,1,158,2,2,6,1,0,0,0,0
3010,0,0,379,10,6,46,0,0,3,1,1
3011,0,1,297,16,2,24,1,0,0,0,1
3012,0,1,71,12,2,14,2,0,0,0,0
3013,0,1,292,6,1,6,0,0,1,0,0
3014,0,1,187,10,2,14,1,1,0,0,0
3015,0,1,282,16,2,22,1,0,0,0,0
3016,0,1,86,32,2,38,1,0,0,1,0
3017,0,0,188,16,2,18,0,0,1,1,0
3018,0,1,204,8,1,8,0,0,0,0,1
3019,0,0,347,36,6,54,1,0,4,0,0
3020,0,1,121,20,1,20,0,0,0,1,0
3021,0,1,98,8,3,14,1,0,1,1,0
3022,0,1,31,10,2,14,1,0,1,0,0
3023,0,1,301,10,2,18,1,0,1,0,0
3024,0,1,63,4,2,10,0,0,1,1,0
3025,0,1,282,28,1,28,0,0,1,0,0
3026,0,0,223,34,2,36,1,0,0,0,0
3027,0,1,129,2,2,4,0,1,0,1,0
3028,0,1,263,6,8,50,3,3,1,1,0
3029,0,1,197,30,1,30,0,1,0,0,0
3030,0,1,168,30,1,30,0,0,0,0,0
3031,0,1,182,16,2,18,1,1,0,0,0
3032,0,1,89,4,1,4,0,0,1,0,0
3033,0,1,173,10,8,26,2,0,4,1,0
3034,0,1,19,12,1,12,0,0,1,0,0
3035,0,0,139,12,2,18,0,0,1,0,0
3036,0,1,182,10,1,10,0,0,0,0,0
3037,0,1,302,18,4,28,1,1,2,0,0
3038,0,1,382,6,12,56,3,0,4,1,2
3039,0,1,268,4,1,4,0,1,0,0,0
3040,0,1,337,30,7,52,0,2,2,1,1
3041,0,1,46,10,2,14,0,0,1,0,0
3042,0,1,323,12,5,36,2,1,0,0,0
3043,0,1,211,4,1,4,0,0,1,0,0
3044,0,0,162,12,9,64,2,1,2,2,1
3045,0,1,241,14,1,14,0,0,0,1,0
3046,0,1,199,10,1,10,0,0,1,0,0
3047,0,0,60,8,1,8,0,1,0,0,0
3048,0,1,209,34,2,38,0,0,1,1,0
3049,0,1,147,12,2,20,0,0,1,0,0
3050,0,1,243,16,4,38,3,0,1,0,0
3051,0,0,176,10,1,10,0,1,0,0,0
3052,0,1,168,16,2,18,0,1,1,0,0
3053,0,1,78,12,1,12,0,0,0,1,0
3054,0,0,161,2,8,18,3,1,2,1,1
3055,0,1,29,10,1,10,0,0,0,1,0
3056,0,1,219,14,2,20,0,0,1,0,0
3057,0,0,223,16,1,16,0,0,1,0,0
3058,0,0,161,14,1,14,0,1,0,0,0
3059,0,0,293,8,1,8,0,0,1,0,0
3060,0,1,155,24,1,24,0,0,0,0,1
3061,0,1,268,30,1,30,0,0,0,0,1
3062,0,1,200,12,12,36,5,1,1,1,3
3063,0,0,244,20,1,20,0,0,1,0,0
3064,0,1,65,14,2,20,1,0,1,0,0
3065,0,1,202,10,7,36,0,1,4,0,1
3066,0,1,82,32,2,40,1,0,0,0,1
3067,0,1,289,12,1,12,0,0,1,0,0
3068,0,1,243,6,2,14,1,0,1,0,0
3069,0,0,238,34,2,40,0,0,0,0,2
3070,0,1,214,12,1,12,0,0,0,1,0
3071,0,0,73,4,2,12,1,0,0,0,1
3072,0,1,51,10,2,18,1,0,1,0,0
3073,0,1,291,4,1,4,0,0,0,0,0
3074,0,1,322,6,2,10,1,0,0,0,0
3075,0,1,50,14,2,22,0,0,1,0,1
3076,0,0,52,10,2,18,0,0,1,0,1
3077,0,1,274,4,1,4,0,0,0,0,0
3078,0,1,50,4,1,4,0,0,0,1,0
3079,0,1,76,12,2,18,0,1,1,0,0
3080,0,1,78,4,1,4,0,0,1,0,0
3081,0,1,227,2,2,8,1,1,0,0,0
3082,0,1,66,14,1,14,1,0,0,0,0
3083,0,1,182,20,2,24,0,0,1,1,0
3084,0,0,306,16,10,62,1,3,4,1,0
3085,0,1,246,36,2,40,0,0,1,1,0
3086,0,0,329,14,2,20,0,1,0,1,0
3087,0,1,76,10,1,10,0,0,0,0,0
3088,0,1,191,6,1,6,0,0,0,1,0
3089,0,1,309,12,1,12,0,0,0,0,0
3090,0,1,91,4,6,26,2,1,1,1,1
3091,0,1,244,2,1,2,0,0,1,0,0
3092,0,1,215,12,11,50,6,1,1,0,1
3093,0,1,63,12,3,26,0,0,2,0,0
3094,0,1,306,14,6,48,1,0,2,1,0
3095,0,1,180,6,2,10,0,0,0,0,0
3096,0,1,158,10,1,10,0,0,0,0,0
3097,0,0,79,12,1,12,0,0,0,0,0
3098,0,0,198,16,7,30,4,1,0,0,1
3099,0,1,255,28,1,28,0,0,1,0,0
3100,0,0,298,16,1,16,1,0,0,0,0
3101,0,1,55,6,1,6,0,0,0,1,0
3102,0,1,161,16,9,46,3,1,4,0,0
3103,0,1,313,10,1,10,0,1,0,0,0
3104,0,0,125,10,1,10,1,0,0,0,0
3105,0,0,124,2,1,2,0,0,1,0,0
3106,0,0,244,34,1,34,0,0,0,0,1
3107,0,0,313,22,2,28,0,1,1,0,0
3108,0,1,18,18,1,18,0,1,0,0,0
3109,0,1,157,16,1,16,0,0,0,0,0
3110,0,0,350,6,11,36,2,2,3,3,1
3111,0,1,311,10,6,36,1,1,1,2,0
3112,0,1,137,8,1,8,0,0,1,0,0
3113,0,1,84,16,2,22,1,0,1,0,0
3114,0,0,150,12,5,30,1,1,1,0,1
3115,0,0,80,4,2,6,0,0,1,0,0
3116,0,0,296,22,2,28,0,0,0,1,1
3117,0,0,171,14,2,20,1,0,1,0,0
3118,0,1,53,14,1,14,0,0,1,0,0
3119,0,1,306,30,1,30,0,0,0,0,0
3120,0,1,90,24,2,26,1,1,0,0,0
3121,0,1,296,10,8,52,3,1,3,0,1
3122,0,1,62,2,1,2,0,0,0,1,0
3123,0,0,331,8,6,24,1,1,1,1,1
3124,0,1,232,32,2,34,1,0,0,0,0
3125,0,0,263,8,2,14,0,0,1,0,0
3126,0,1,306,16,4,34,2,0,1,1,0
3127,0,1,52,22,2,26,0,1,0,1,0
3128,0,1,279,12,2,14,1,0,0,1,0
3129,0,1,17,12,1,12,1,0,0,0,0
3130,0,1,266,32,2,36,0,0,1,1,0
3131,0,1,32,12,2,20,1,0,1,0,0
3132,0,0,303,10,5,26,1,2,1,1,0
3133,0,1,434,14,10,38,1,3,2,0,2
3134,0,0,175,10,7,44,0,1,4,1,0
3135,0,0,105,2,2,6,0,1,1,0,0
3136,0,1,18,14,1,14,0,0,0,1,0
3137,0,1,326,16,2,24,1,0,1,0,0
3138,0,1,225,12,6,24,2,0,2,0,2
3139,0,1,193,14,1,14,0,1,0,0,0
3140,0,1,175,28,1,28,1,0,0,0,0
3141,0,0,336,24,4,40,0,0,3,0,0
3142,0,1,308,28,12,54,5,0,3,0,3
3143,0,0,371,10,7,28,2,0,1,0,2
3144,0,1,231,16,1,16,0,0,1,0,0
3145,0,0,132,6,8,22,1,1,2,1,1
3146,0,1,275,32,7,68,4,0,3,0,0
3147,0,0,140,6,2,12,0,0,1,0,0
3148,0,1,252,12,1,12,0,0,0,0,1
3149,0,0,58,4,1,4,1,0,0,0,0
3150,0,0,374,16,7,46,2,0,2,1,1
3151,0,1,256,22,1,22,0,0,1,0,0
3152,0,0,247,2,1,2,0,0,0,1,0
3153,0,1,121,8,1,8,0,0,1,0,0
3154,0,1,88,28,2,34,0,1,0,1,0
3155,0,1,168,12,9,34,1,1,5,1,0
3156,0,1,121,10,2,18,0,1,0,1,0
3157,0,1,114,10,1,10,0,0,1,0,0
3158,0,0,208,16,2,20,1,0,1,0,0
3159,0,0,149,4,1,4,0,0,0,0,0
3160,0,1,144,10,1,10,0,0,1,0,0
3161,0,1,137,12,1,12,1,0,0,0,0
3162,0,1,146,10,1,10,0,0,1,0,0
3163,0,1,79,12,2,16,1,0,0,0,1
3164,0,0,197,10,5,32,0,1,1,1,0
3165,0,1,120,20,2,22,0,1,0,0,1
3166,0,0,209,34,1,34,0,0,0,0,1
3167,0,1,270,10,2,14,0,0,2,0,0
3168,0,1,176,4,2,8,0,0,2,0,0
3169,0,1,447,2,10,42,2,1,2,2,0
3170,0,0,248,16,4,24,1,2,0,1,0
3171,0,1,290,16,7,36,2,1,1,2,1
3172,0,1,295,6,10,28,2,3,3,0,0
3173,0,1,342,16,3,28,0,0,1,1,0
3174,0,0,185,14,1,14,0,0,0,0,1
3175,0,1,419,14,12,78,3,3,2,3,0
3176,0,1,143,6,2,10,0,0,1,0,1
3177,0,1,269,4,1,4,0,0,1,0,0
3178,0,0,120,12,1,12,0,1,0,0,0
3179,0,1,215,18,2,26,1,0,1,0,0
3180,0,1,48,12,1,12,0,0,0,1,0
3181,0,1,178,4,2,8,0,0,1,0,0
3182,0,1,188,6,1,6,0,0,1,0,0
3183,0,1,155,4,5,28,0,0,1,0,0
3184,0,1,74,4,1,4,1,0,0,0,0
3185,0,1,264,2,6,36,2,1,1,0,0
3186,0,1,158,22,1,22,1,0,0,0,0
3187,0,0,287,8,1,8,0,0,0,0,0
3188,0,0,249,22,1,22,0,0,1,0,0
3189,0,1,138,8,7,48,0,1,3,0,1
3190,0,0,225,6,7,22,3,0,2,1,0
3191,0,1,138,6,8,54,1,2,1,0,2
3192,0,1,329,2,6,32,0,2,2,0,1
3193,0,1,198,26,3,38,0,0,1,0,0
3194,0,1,289,34,2,38,0,0,0,1,1
3195,0,1,42,8,1,8,0,0,0,1,0
3196,0,1,104,12,2,16,0,1,1,0,0
3197,0,0,314,14,2,18,1,1,0,0,0
3198,0,1,29,4,1,4,1,0,0,0,0
3199,0,1,42,20,2,26,0,0,2,0,0
3200,0,1,17,8,1,8,1,0,0,0,0
3201,0,1,220,2,1,2,0,0,0,1,0
3202,0,1,305,6,8,48,3,1,2,1,0
3203,0,1,252,4,2,12,1,0,1,0,0
3204,0,1,298,10,4,28,1,1,1,0,1
3205,0,1,145,30,2,34,0,2,0,0,0
3206,0,0,58,14,2,18,0,0,1,0,0
3207,0,0,137,12,9,54,1,0,4,2,1
3208,0,1,83,24,1,24,0,0,1,0,0
3209,0,1,203,2,5,20,2,1,1,0,0
3210,0,1,108,10,4,30,1,1,0,0,1
3211,0,1,277,10,6,40,0,2,1,1,1
3212,0,1,160,4,2,12,0,0,2,0,0
3213,0,1,217,4,12,66,2,2,5,1,2
3214,0,1,115,2,1,2,0,0,1,0,0
3215,0,1,127,14,1,14,0,1,0,0,0
3216,0,0,321,10,2,18,0,0,1,0,0
3217,0,1,207,26,1,26,0,0,0,1,0
3218,0,1,210,6,2,12,0,0,1,0,1
3219,0,1,18,6,1,6,0,0,1,0,0
3220,0,0,324,14,3,30,1,0,0,0,2
3221,0,1,112,14,1,14,0,0,1,0,0
3222,0,0,251,32,2,38,2,0,0,0,0
3223,0,1,219,16,2,20,1,0,0,1,0
3224,0,1,176,10,1,10,0,0,0,0,1
3225,0,1,188,2,4,20,1,0,1,0,0
3226,0,0,190,16,1,16,1,0,0,0,0
3227,0,1,96,14,2,20,1,0,1,0,0
3228,0,1,258,8,2,12,1,1,0,0,0
3229,0,1,194,2,2,4,0,0,0,1,1
3230,0,0,148,12,2,16,1,0,0,1,0
3231,0,1,72,10,4,20,1,0,1,1,0
3232,0,1,108,4,5,18,0,1,1,1,2
3233,0,0,253,10,1,10,0,1,0,0,0
3234,0,0,203,8,2,16,0,0,0,1,0
3235,0,1,190,2,1,2,0,0,1,0,0
3236,0,1,259,28,3,34,0,1,1,0,1
3237,0,1,182,16,2,22,1,0,0,0,1
3238,0,0,79,4,1,4,0,0,1,0,0
3239,0,1,350,30,9,72,3,2,3,1,0
3240,0,1,152,30,1,30,1,0,0,0,0
3241,0,0,212,12,7,40,2,2,3,0,0
3242,0,1,260,34,1,34,1,0,0,0,0
3243,0,1,185,6,12,50,6,0,1,0,2
3244,0,1,80,4,1,4,1,0,0,0,0
3245,0,1,226,4,1,4,0,0,1,0,0
3246,0,1,285,30,1,30,0,0,1,0,0
3247,0,1,122,14,2,20,0,0,0,0,0
3248,0,1,248,6,2,10,1,0,1,0,0
3249,0,0,233,8,2,12,0,0,1,0,1
3250,0,1,67,2,1,2,0,0,0,0,1
3251,0,1,293,16,8,50,1,0,2,0,1
3252,0,0,136,16,1,16,1,0,0,0,0
3253,0,1,65,16,2,20,0,0,2,0,0
3254,0,0,347,6,6,24,1,0,2,2,0
3255,0,1,285,20,2,24,1,0,1,0,0
3256,0,1,295,12,4,26,1,2,1,0,0
3257,0,0,142,24,2,26,0,0,0,1,1
3258,0,1,25,12,1,12,0,0,1,0,0
3259,0,1,91,14,1,14,1,0,0,0,0
3260,0,1,332,14,3,32,1,0,1,1,0
3261,0,1,217,14,1,14,1,0,0,0,0
3262,0,1,53,16,2,18,0,1,1,0,0
3263,0,0,332,12,7,52,3,1,3,0,0
3264,0,1,267,16,1,16,0,0,0,0,0
3265,0,0,365,18,5,42,2,0,1,1,1
3266,0,1,122,28,1,28,0,0,0,0,0
3267,0,1,73,18,4,32,1,0,2,0,1
3268,0,0,185,6,1,6,1,0,0,0,0
3269,0,1,201,12,3,22,0,0,2,0,0
3270,0,1,300,34,2,36,1,0,0,0,0
3271,0,1,234,2,10,26,2,1,1,3,1
3272,0,0,171,14,1,14,0,0,0,1,0
3273,0,0,33,6,1,6,1,0,0,0,0
3274,0,1,226,26,2,32,1,1,0,0,0
3275,0,1,269,10,2,18,0,0,1,0,0
3276,0,1,149,4,1,4,0,0,1,0,0
3277,0,1,183,16,2,18,0,0,2,0,0
3278,0,1,270,10,2,14,1,0,1,0,0
3279,0,0,203,10,10,38,2,2,4,0,0
3280,0,1,259,2,1,2,0,0,1,0,0
3281,0,1,18,10,1,10,0,0,0,0,1
3282,0,0,290,8,1,8,0,0,0,0,0
3283,0,0,150,18,1,18,1,0,0,0,0
3284,0,1,106,8,1,8,0,0,0,1,0
3285,0,1,191,28,3,42,2,0,0,0,0
3286,0,0,421,14,9,66,2,0,1,0,1
3287,0,0,297,16,1,16,0,0,1,0,0
3288,0,1,274,6,2,12,1,0,1,0,0
3289,0,0,304,26,1,26,0,0,1,0,0
3290,0,1,135,2,1,2,0,0,1,0,0
3291,0,1,310,2,1,2,0,0,0,1,0
3292,0,1,307,6,2,14,2,0,0,0,0
3293,0,0,338,6,7,38,0,2,0,4,0
3294,0,1,101,10,6,42,2,0,1,1,1
3295,0,0,198,2,1,2,0,0,1,0,0
3296,0,1,242,22,9,62,2,1,4,0,1
3297,0,1,199,10,1,10,0,0,0,0,0
3298,0,1,129,12,2,20,1,0,1,0,0
3299,0,1,150,4,3,18,0,0,1,1,1
3300,0,1,85,24,1,24,0,0,1,0,0
3301,0,1,308,14,1,14,0,0,1,0,0
3302,0,1,35,26,2,30,1,0,1,0,0
3303,0,1,89,12,1,12,0,0,0,1,0
3304,0,1,56,24,3,32,0,1,2,0,0
3305,0,1,110,4,2,10,2,0,0,0,0
3306,0,1,200,34,2,42,0,0,1,1,0
3307,0,1,37,12,1,12,0,0,0,0,1
3308,0,1,172,2,3,12,0,0,0,2,0
3309,0,1,102,8,2,12,1,0,0,0,0
3310,0,1,107,10,1,10,1,0,0,0,0
3311,0,1,138,6,1,6,0,1,0,0,0
3312,0,0,221,8,1,8,0,0,0,0,1
3313,0,0,159,24,5,52,1,0,4,0,0
3314,0,0,36,10,2,14,0,0,1,1,0
3315,0,1,126,4,1,4,0,0,0,0,0
3316,0,1,98,10,1,10,0,0,1,0,0
3317,0,1,259,8,2,10,0,1,1,0,0
3318,0,1,271,14,2,22,0,1,0,0,1
3319,0,1,163,4,1,4,0,0,0,0,1
3320,0,1,262,14,5,40,1,1,1,0,0
3321,0,1,115,18,3,34,0,1,1,1,0
3322,0,0,93,12,3,24,0,0,0,1,1
3323,0,1,293,16,1,16,0,0,0,0,0
3324,0,1,297,14,8,32,2,3,0,2,0
3325,0,1,288,18,7,58,2,0,1,1,1
3326,0,0,135,14,1,14,1,0,0,0,0
3327,0,1,443,10,11,74,3,3,2,1,1
3328,0,1,284,14,2,22,0,0,0,1,0
3329,0,0,71,10,1,10,0,0,0,0,0
3330,0,1,132,32,2,34,0,1,0,0,0
3331,0,1,249,34,1,34,0,0,1,0,0
3332,0,0,105,4,2,6,1,0,0,1,0
3333,0,1,149,4,1,4,0,0,0,0,0
3334,0,0,109,32,2,34,1,0,1,0,0
3335,0,1,218,18,2,20,0,0,1,1,0
3336,0,1,225,4,2,12,0,0,0,1,0
3337,0,1,250,2,2,6,0,0,0,1,1
3338,0,0,142,8,2,12,0,0,1,1,0
3339,0,1,68,4,1,4,0,0,0,1,0
3340,0,1,80,10,1,10,0,0,1,0,0
3341,0,1,372,2,9,22,1,0,2,2,1
3342,0,1,252,10,10,32,4,2,3,0,0
3343,0,0,313,12,1,12,1,0,0,0,0
3344,0,1,198,8,11,62,4,1,4,0,2
3345,0,1,235,16,1,16,1,0,0,0,0
3346,0,1,158,14,6,42,1,0,2,2,0
3347,0,1,201,12,2,14,1,0,0,0,0
3348,0,1,243,14,1,14,0,0,0,0,1
3349,0,1,150,32,2,40,0,0,0,0,0
3350,0,0,174,10,2,14,0,0,1,1,0
3351,0,1,39,12,2,16,1,1,0,0,0
3352,0,1,218,2,2,10,1,0,0,0,0
3353,0,1,233,6,1,6,1,0,0,0,0
3354,0,1,433,18,11,60,5,0,4,2,0
3355,0,1,98,10,1,10,0,1,0,0,0
3356,0,1,47,10,1,10,0,0,0,0,0
3357,0,0,128,14,2,16,1,0,1,0,0
3358,0,1,168,12,7,30,2,0,1,3,0
3359,0,1,247,24,1,24,1,0,0,0,0
3360,0,1,37,14,1,14,0,0,0,1,0
3361,0,1,325,14,7,38,1,0,2,3,0
3362,0,1,114,16,2,20,1,0,1,0,0
3363,0,1,174,22,2,24,0,1,0,0,0
3364,0,0,283,10,2,16,1,0,1,0,0
3365,0,0,312,8,2,16,1,0,0,1,0
3366,0,1,191,8,7,30,3,1,1,0,2
3367,0,1,160,36,2,38,2,0,0,0,0
3368,0,1,271,8,5,26,0,0,2,1,1
3369,0,1,201,8,2,10,1,1,0,0,0
3370,0,1,206,14,1,14,0,0,0,1,0
3371,0,1,57,16,2,24,0,0,0,1,1
3372,0,0,280,8,2,16,0,0,0,1,1
3373,0,1,283,8,2,14,0,0,1,0,0
3374,0,1,147,12,5,32,0,1,2,1,0
3375,0,0,189,6,5,26,4,0,0,1,0
3376,0,0,137,16,6,40,2,0,1,1,0
3377,0,1,72,12,2,20,0,0,1,0,0
3378,0,1,258,8,2,14,0,1,1,0,0
3379,0,1,18,8,1,8,1,0,0,0,0
3380,0,1,237,16,1,16,1,0,0,0,0
3381,0,0,113,8,2,12,1,0,0,1,0
3382,0,1,72,16,1,16,0,0,0,1,0
3383,0,0,21,8,1,8,1,0,0,0,0
3384,0,0,200,14,2,20,0,0,1,0,1
3385,0,0,88,32,2,40,1,0,1,0,0
3386,0,0,332,12,7,40,2,0,2,1,0
3387,0,0,323,14,2,20,1,0,0,0,1
